Address	Length	Type	String
seg006:01AFDFBD	0000000C	C	CompanyName
seg006:01AFDFC9	00000016	C	Sony DADC Austria AG.
seg006:01AFE0F9	0000002D	C	!This program cannot be run in DOS mode.\r\r\n$
seg006:01AFE29C	00000006	C	.text
seg006:01B1E2F4	00000011	C	\\StringFileInfo\\
seg006:01B1E308	00000009	C	%04x%04x
seg006:01B1E314	00000019	C	\\VarFileInfo\\Translation
seg006:01B1E33C	00000006	C	%s\\%s
seg006:01B1E4D8	00000013	C	vector<T> too long
seg006:01B1E514	0000000E	C	Thread32First
seg006:01B1E524	0000000D	C	Module32Next
seg006:01B1E534	0000000E	C	Module32First
seg006:01B1E544	0000000E	C	Process32Next
seg006:01B1E554	0000000F	C	Process32First
seg006:01B1E564	00000019	C	CreateToolhelp32Snapshot
seg006:01B1E580	0000000D	C	Kernel32.dll
seg006:01B1E9E4	00000027	C	{6AFFED6A-A88F-42c4-89EC-62DE2A665811}
seg006:01B1EB1C	0000000E	C	RevisionLevel
seg006:01B1EB2C	0000000D	C	Manufacturer
seg006:01B1EB3C	0000000A	C	ProductId
seg006:01B1EB48	0000001D	C	CurrentDriveLetterAssignment
seg006:01B1EB68	00000006	C	CDROM
seg006:01B1EB70	00000006	C	Class
seg006:01B1EB78	00000008	C	ENUM\\%s
seg006:01B1EB80	00000006	C	SCSI\\
seg006:01B1EB88	0000000C	C	HardWareKey
seg006:01B1EB94	00000014	C	Config Manager\\Enum
seg006:01B1EBA8	00000008	C	\\\\.\\%c:
seg006:01B1ED84	00000012	C	SendASPI32Command
seg006:01B1ED98	0000000D	C	wnaspi32.dll
seg006:01B1EDA8	00000015	C	GetASPI32SupportInfo
seg006:01B1EDC0	00000009	C	ReadFile
seg006:01B1EDCC	00000007	C	%s%02X
seg006:01B1F5EC	0000000C	C	MessageBoxA
seg006:01B1F5F8	0000000D	C	KERNEL32.dll
seg006:01B1F608	0000000C	C	CloseHandle
seg006:01B1F614	00000012	C	GetCurrentProcess
seg006:01B1F628	00000011	C	GetCurrentThread
seg006:01B1F63C	0000000E	C	RegOpenKeyExA
seg006:01B1F64C	0000000D	C	ADVAPI32.dll
seg006:01B1F65C	00000011	C	RegQueryValueExA
seg006:01B1F670	0000000C	C	RegCloseKey
seg006:01B1F67C	00000010	C	OpenThreadToken
seg006:01B1F68C	00000011	C	OpenProcessToken
seg006:01B1F6A0	00000014	C	GetTokenInformation
seg006:01B1F6B4	00000019	C	AllocateAndInitializeSid
seg006:01B1F6D0	00000009	C	EqualSid
seg006:01B1F6DC	00000008	C	FreeSid
seg006:01B20AA0	00000027	C	{4D36E97B-E325-11CE-BFC1-08002BE10318}
seg006:01B20B2C	0000000C	C	SCSIADAPTER
seg006:01B20CD4	00000018	C	invalid string position
seg006:01B20CEC	00000010	C	string too long
seg006:01B20DB4	00000012	C	Unknown exception
seg006:01B20E4C	0000000F	C	CorExitProcess
seg006:01B20E5C	0000000C	C	mscoree.dll
seg006:01B20EC4	00000008	C	\b`h````
seg006:01B20EF8	00000007	C	(null)
seg006:01B210CC	00000008	C	FlsFree
seg006:01B210D4	0000000C	C	FlsSetValue
seg006:01B210E0	0000000C	C	FlsGetValue
seg006:01B210EC	00000009	C	FlsAlloc
seg006:01B210F8	0000000D	C	kernel32.dll
seg006:01B21214	0000000F	C	DOMAIN error\r\n
seg006:01B21224	000000A2	C	R6029\r\n- This application cannot run using the active version of the Microsoft .NET Runtime\nPlease contact the application's support team for more information.\r\n
seg006:01B212C8	00000025	C	R6028\r\n- unable to initialize heap\r\n
seg006:01B212F0	00000035	C	R6027\r\n- not enough space for lowio initialization\r\n
seg006:01B21328	00000035	C	R6026\r\n- not enough space for stdio initialization\r\n
seg006:01B21360	00000026	C	R6025\r\n- pure virtual function call\r\n
seg006:01B21388	00000035	C	R6024\r\n- not enough space for _onexit/atexit table\r\n
seg006:01B213C0	00000029	C	R6019\r\n- unable to open console device\r\n
seg006:01B213EC	00000021	C	R6018\r\n- unexpected heap error\r\n
seg006:01B21410	0000002D	C	R6017\r\n- unexpected multithread lock error\r\n
seg006:01B21440	0000002C	C	R6016\r\n- not enough space for thread data\r\n
seg006:01B2146C	00000096	C	\r\nThis application has requested the Runtime to terminate it in an unusual way.\nPlease contact the application's support team for more information.\r\n
seg006:01B21504	0000002C	C	R6009\r\n- not enough space for environment\r\n
seg006:01B21530	0000002A	C	R6008\r\n- not enough space for arguments\r\n
seg006:01B2155C	00000025	C	R6002\r\n- floating point not loaded\r\n
seg006:01B21584	00000025	C	Microsoft Visual C++ Runtime Library
seg006:01B215B0	0000001A	C	Runtime Error!\n\nProgram: 
seg006:01B215D0	00000017	C	<program name unknown>
seg006:01B21614	00000006	C	e+000
seg006:01B21634	0000001A	C	IsProcessorFeaturePresent
seg006:01B21650	00000009	C	KERNEL32
seg006:01B21BE8	00000026	C	InitializeCriticalSectionAndSpinCount
seg006:01B21C2C	00000014	C	dddd, MMMM dd, yyyy
seg006:01B21C40	00000009	C	MM/dd/yy
seg006:01B21C54	00000009	C	December
seg006:01B21C60	00000009	C	November
seg006:01B21C6C	00000008	C	October
seg006:01B21C74	0000000A	C	September
seg006:01B21C80	00000007	C	August
seg006:01B21C98	00000006	C	April
seg006:01B21CA0	00000006	C	March
seg006:01B21CA8	00000009	C	February
seg006:01B21CB4	00000008	C	January
seg006:01B21CEC	00000009	C	Saturday
seg006:01B21CF8	00000007	C	Friday
seg006:01B21D00	00000009	C	Thursday
seg006:01B21D0C	0000000A	C	Wednesday
seg006:01B21D18	00000008	C	Tuesday
seg006:01B21D20	00000007	C	Monday
seg006:01B21D28	00000007	C	Sunday
seg006:01B21D88	00000016	C	SunMonTueWedThuFriSat
seg006:01B21DA0	00000025	C	JanFebMarAprMayJunJulAugSepOctNovDec
seg006:01B21DF8	0000000A	C	Program: 
seg006:01B21E04	000000A0	C	A buffer overrun has been detected which has corrupted the program's\ninternal state.  The program cannot safely continue execution and must\nnow be terminated.\n
seg006:01B21EA4	00000019	C	Buffer overrun detected!
seg006:01B21EC4	000000B1	C	A security error of unknown cause has been detected which has\ncorrupted the program's internal state.  The program cannot safely\ncontinue execution and must now be terminated.\n
seg006:01B21F78	00000023	C	Unknown security failure detected!
seg006:01B21FA8	00000018	C	GetProcessWindowStation
seg006:01B21FC0	0000001A	C	GetUserObjectInformationA
seg006:01B21FDC	00000013	C	GetLastActivePopup
seg006:01B21FF0	00000010	C	GetActiveWindow
seg006:01B22000	0000000B	C	user32.dll
seg006:01B22018	00000007	C	1#QNAN
seg006:01B22020	00000006	C	1#INF
seg006:01B22028	00000006	C	1#IND
seg006:01B22030	00000007	C	1#SNAN
seg006:01B22C90	0000000D	C	tWindowTextA
seg006:01B22CA0	0000000C	C	EnumWindows
seg006:01B22CB0	0000000A	C	ssageBoxA
seg006:01B22CBC	0000000B	C	ShowWindow
seg006:01B22CCC	00000012	C	tForegroundWindow
seg006:01B22CE0	00000013	C	GetWindowPlacement
seg006:01B22CF8	0000000B	C	stMessageA
seg006:01B22D06	00000012	C	EnumThreadWindows
seg006:01B22D18	0000000B	C	USER32.dll
seg006:01B22D26	0000000F	C	VerQueryValueA
seg006:01B22D38	00000014	C	GetFileVersionInfoA
seg006:01B22D4E	00000018	C	GetFileVersionInfoSizeA
seg006:01B22D66	0000000C	C	VERSION.dll
seg006:01B22D74	0000000C	C	RegCloseKey
seg006:01B22D84	0000000F	C	gQueryValueExA
seg006:01B22D98	0000000F	C	gQueryInfoKeyA
seg006:01B22DAC	0000000C	C	gEnumKeyExA
seg006:01B22DBC	0000000C	C	gOpenKeyExA
seg006:01B22DCA	00000009	C	EqualSid
seg006:01B22DD6	00000019	C	AllocateAndInitializeSid
seg006:01B22DF4	00000012	C	tTokenInformation
seg006:01B22E08	00000011	C	OpenProcessToken
seg006:01B22E1C	00000010	C	OpenThreadToken
seg006:01B22E30	0000000C	C	gEnumValueA
seg006:01B22E3C	0000000D	C	ADVAPI32.dll
seg006:01B22E4C	0000000C	C	CloseHandle
seg006:01B22E5C	0000000B	C	leaseMutex
seg006:01B22E6C	0000000B	C	tLastError
seg006:01B22E7A	0000000D	C	CreateMutexA
seg006:01B22E8C	00000012	C	deCharToMultiByte
seg006:01B22EA0	00000009	C	ReadFile
seg006:01B22EAC	0000000A	C	WriteFile
seg006:01B22EB8	0000000C	C	CreateFileA
seg006:01B22EC6	00000015	C	FileTimeToSystemTime
seg006:01B22EDE	00000018	C	FileTimeToLocalFileTime
seg006:01B22EF8	0000000C	C	FreeLibrary
seg006:01B22F74	00000013	C	GlobalMemoryStatus
seg006:01B22F8C	00000012	C	tSystemDirectoryA
seg006:01B22FA0	00000012	C	GetCurrentProcess
seg006:01B22FB4	00000011	C	GetCurrentThread
seg006:01B22FC8	0000000C	C	GetFileSize
seg006:01B22FD6	0000000F	C	FindFirstFileA
seg006:01B22FE8	00000010	C	GetProcessTimes
seg006:01B22FFC	00000012	C	tCurrentProcessId
seg006:01B23010	0000000D	C	GetTickCount
seg006:01B23020	00000014	C	WaitForSingleObject
seg006:01B23038	0000000C	C	pViewOfFile
seg006:01B23046	00000013	C	CreateFileMappingA
seg006:01B2305C	00000011	C	CreateSemaphoreA
seg006:01B23070	0000000E	C	GetDriveTypeA
seg006:01B23080	00000011	C	GetLogicalDrives
seg006:01B23094	00000016	C	GetVolumeInformationA
seg006:01B230AC	00000010	C	DeviceIoControl
seg006:01B230BE	0000000D	C	CreateEventA
seg006:01B230D0	0000000C	C	tSystemInfo
seg006:01B230E0	0000000C	C	tVersionExA
seg006:01B230F0	00000011	C	tModuleFileNameA
seg006:01B23104	0000000F	C	VirtualProtect
seg006:01B2314C	00000016	C	SetThreadAffinityMask
seg006:01B23164	00000017	C	GetProcessAffinityMask
seg006:01B23180	0000000B	C	rtualAlloc
seg006:01B23190	0000000A	C	rtualFree
seg006:01B2319C	0000000E	C	FindNextFileA
seg006:01B231AC	0000000F	C	RaiseException
seg006:01B231C0	00000008	C	lUnwind
seg006:01B231CC	0000000E	C	tStartupInfoA
seg006:01B231DC	00000010	C	GetCommandLineA
seg006:01B231F0	00000016	C	tSystemTimeAsFileTime
seg006:01B23208	00000015	C	EnterCriticalSection
seg006:01B23220	00000015	C	LeaveCriticalSection
seg006:01B23238	0000000C	C	ExitProcess
seg006:01B23248	0000000F	C	rminateProcess
seg006:01B2325C	00000007	C	sAlloc
seg006:01B23268	00000011	C	tCurrentThreadId
seg006:01B2327C	00000008	C	TlsFree
seg006:01B23288	0000000A	C	sSetValue
seg006:01B23294	0000000C	C	TlsGetValue
seg006:01B232A4	0000000B	C	MapStringA
seg006:01B232B4	00000012	C	ltiByteToWideChar
seg006:01B232C8	0000000D	C	LCMapStringW
seg006:01B232D8	0000000F	C	SetHandleCount
seg006:01B23308	00000016	C	DeleteCriticalSection
seg006:01B23320	0000000F	C	SetFilePointer
seg006:01B2336C	0000001C	C	SetUnhandledExceptionFilter
seg006:01B2338C	0000000B	C	rtualQuery
seg006:01B2339C	00000017	C	handledExceptionFilter
seg006:01B233B6	00000018	C	FreeEnvironmentStringsA
seg006:01B233D0	00000016	C	GetEnvironmentStrings
seg006:01B233E8	00000018	C	FreeEnvironmentStringsW
seg006:01B23404	00000015	C	tEnvironmentStringsW
seg006:01B2341C	00000011	C	FlushFileBuffers
seg006:01B23430	00000014	C	InterlockedExchange
seg006:01B23448	00000007	C	apSize
seg006:01B23454	0000000B	C	tStdHandle
seg006:01B23464	00000018	C	itializeCriticalSection
seg006:01B2347E	0000000A	C	GetCPInfo
seg006:01B2348C	0000000D	C	tLocaleInfoA
seg006:01B2349C	0000000F	C	GetStringTypeA
seg006:01B234B0	0000000D	C	tStringTypeW
seg006:01B234C0	00000007	C	GetACP
seg006:01B234CC	00000007	C	tOEMCP
seg006:01B234D8	00000015	C	tTimeZoneInformation
seg006:01B234F0	00000018	C	QueryPerformanceCounter
seg006:01B2350C	0000000B	C	BadReadPtr
seg006:01B2351C	0000000B	C	BadCodePtr
seg006:01B2352C	0000000B	C	tEndOfFile
seg006:01B2353A	0000000F	C	CompareStringA
seg006:01B2354C	0000000F	C	CompareStringW
seg006:01B23560	00000016	C	tEnvironmentVariableA
seg006:01B23576	0000000D	C	KERNEL32.dll
seg006:01B240FC	00000009	C	SecData1
seg006:01B2413C	00000009	C	SecData2
seg006:01B2417C	00000008	C	BinData
seg006:01B241C4	00000010	C	.?AVexception@@
seg006:01B241DC	00000016	C	.?AVlogic_error@std@@
seg006:01B241FC	00000017	C	.?AVlength_error@std@@
seg006:01B25034	0000000C	C	logging.txt
seg006:01B25444	00000017	C	.?AVout_of_range@std@@
seg006:01B25464	00000014	C	.?AVbad_alloc@std@@
seg006:01B25498	00000010	C	.?AVtype_info@@
seg006:01B4C299	0000002D	C	!This program cannot be run in DOS mode.\r\r\n$
seg006:01B4C42C	00000006	C	.text
seg006:01B563BC	00000016	C	C:\\AnalysisLogApi.sr1
seg006:01B563D4	00000013	C	C:\\AnalysisLog.sr0
seg006:01B563E8	00000006	C	%s\\%s
seg006:01B563F0	0000000F	C	UaService7.exe
seg006:01B56400	0000000E	C	UaService.exe
seg006:01B56410	00000014	C	Software\\SecuROM\\WL
seg006:01B56424	00000016	C	Software\\SecuROM\\Keys
seg006:01B5643C	00000015	C	\r\n[rename]\r\nNUL=%s\r\n
seg006:01B56458	00000009	C	NUL=%s\r\n
seg006:01B56464	00000009	C	[rename]
seg006:01B5647C	0000000F	C	%s\\WININIT.INI
seg006:01B5648C	0000000E	C	%sWININIT.INI
seg006:01B564A8	00000027	C	Software\\SecuROM\\ShellExtInstallPrompt
seg006:01B564D0	0000000D	C	regsvr32.exe
seg006:01B564E0	00000006	C	\"%s\" 
seg006:01B564E8	00000007	C	/u /s 
seg006:01B564F8	0000000F	C	CmdLineExt.dll
seg006:01B56508	00000013	C	CmdLineExt_x64.dll
seg006:01B5651C	00000009	C	SysWOW64
seg006:01B56528	00000009	C	SYSTEM32
seg006:01B56534	00000009	C	System32
seg006:01B56540	00000009	C	system32
seg006:01B5654C	0000001C	C	\nuninstall failed for: %i \n
seg006:01B56568	0000000B	C	UserAccess
seg006:01B56574	0000000C	C	UserAccess7
seg006:01B5660C	0000000F	C	CorExitProcess
seg006:01B5661C	0000000C	C	mscoree.dll
seg006:01B56674	00000008	C	\b`h````
seg006:01B566A8	00000007	C	(null)
seg006:01B568A8	0000000D	C	kernel32.dll
seg006:01B568B8	0000000F	C	runtime error 
seg006:01B568CC	0000000E	C	TLOSS error\r\n
seg006:01B568DC	0000000D	C	SING error\r\n
seg006:01B568EC	0000000F	C	DOMAIN error\r\n
seg006:01B568FC	000000A2	C	R6029\r\n- This application cannot run using the active version of the Microsoft .NET Runtime\nPlease contact the application's support team for more information.\r\n
seg006:01B569A0	00000025	C	R6028\r\n- unable to initialize heap\r\n
seg006:01B569C8	00000035	C	R6027\r\n- not enough space for lowio initialization\r\n
seg006:01B56A00	00000035	C	R6026\r\n- not enough space for stdio initialization\r\n
seg006:01B56A38	00000026	C	R6025\r\n- pure virtual function call\r\n
seg006:01B56A60	00000035	C	R6024\r\n- not enough space for _onexit/atexit table\r\n
seg006:01B56A98	00000029	C	R6019\r\n- unable to open console device\r\n
seg006:01B56AC4	00000021	C	R6018\r\n- unexpected heap error\r\n
seg006:01B56AE8	0000002D	C	R6017\r\n- unexpected multithread lock error\r\n
seg006:01B56B18	0000002C	C	R6016\r\n- not enough space for thread data\r\n
seg006:01B56B44	00000096	C	\r\nThis application has requested the Runtime to terminate it in an unusual way.\nPlease contact the application's support team for more information.\r\n
seg006:01B56BDC	0000002C	C	R6009\r\n- not enough space for environment\r\n
seg006:01B56C08	0000002A	C	R6008\r\n- not enough space for arguments\r\n
seg006:01B56C34	00000025	C	R6002\r\n- floating point not loaded\r\n
seg006:01B56C5C	00000025	C	Microsoft Visual C++ Runtime Library
seg006:01B56C88	0000001A	C	Runtime Error!\n\nProgram: 
seg006:01B56CA8	00000017	C	<program name unknown>
seg006:01B572D8	00000026	C	InitializeCriticalSectionAndSpinCount
seg006:01B5732C	00000014	C	dddd, MMMM dd, yyyy
seg006:01B57340	00000009	C	MM/dd/yy
seg006:01B57354	00000009	C	December
seg006:01B57360	00000009	C	November
seg006:01B5736C	00000008	C	October
seg006:01B57374	0000000A	C	September
seg006:01B57380	00000007	C	August
seg006:01B57398	00000006	C	April
seg006:01B573A0	00000006	C	March
seg006:01B573A8	00000009	C	February
seg006:01B573B4	00000008	C	January
seg006:01B573EC	00000009	C	Saturday
seg006:01B573F8	00000007	C	Friday
seg006:01B57400	00000009	C	Thursday
seg006:01B5740C	0000000A	C	Wednesday
seg006:01B57418	00000008	C	Tuesday
seg006:01B57420	00000007	C	Monday
seg006:01B57428	00000007	C	Sunday
seg006:01B57458	00000018	C	GetProcessWindowStation
seg006:01B57470	0000001A	C	GetUserObjectInformationA
seg006:01B5748C	00000013	C	GetLastActivePopup
seg006:01B574A0	00000010	C	GetActiveWindow
seg006:01B574B0	0000000C	C	MessageBoxA
seg006:01B574BC	0000000B	C	user32.dll
seg006:01B574F8	0000000A	C	Program: 
seg006:01B57504	000000A0	C	A buffer overrun has been detected which has corrupted the program's\ninternal state.  The program cannot safely continue execution and must\nnow be terminated.\n
seg006:01B575A4	00000019	C	Buffer overrun detected!
seg006:01B575C4	000000B1	C	A security error of unknown cause has been detected which has\ncorrupted the program's internal state.  The program cannot safely\ncontinue execution and must now be terminated.\n
seg006:01B57678	00000023	C	Unknown security failure detected!
seg006:01B576A8	00000016	C	SunMonTueWedThuFriSat
seg006:01B576C0	00000025	C	JanFebMarAprMayJunJulAugSepOctNovDec
seg006:01B57918	0000000A	C	gCloseKey
seg006:01B57924	0000000E	C	RegDeleteKeyA
seg006:01B57934	0000000C	C	RegEnumKeyA
seg006:01B57944	0000000C	C	gOpenKeyExA
seg006:01B57952	0000000E	C	DeleteService
seg006:01B57964	00000011	C	eryServiceStatus
seg006:01B57978	0000000F	C	ControlService
seg006:01B5798A	00000013	C	CloseServiceHandle
seg006:01B579A0	0000000D	C	OpenServiceA
seg006:01B579B0	0000000F	C	OpenSCManagerA
seg006:01B579C0	0000000D	C	ADVAPI32.dll
seg006:01B579D0	00000010	C	ShellExecuteExA
seg006:01B579E0	0000000C	C	SHELL32.dll
seg006:01B579EE	0000000A	C	FindClose
seg006:01B579FA	0000000C	C	DeleteFileA
seg006:01B57A08	0000000F	C	FindFirstFileA
seg006:01B57A1C	00000012	C	tSystemDirectoryA
seg006:01B57A30	0000000A	C	CopyFileA
seg006:01B57A3C	00000011	C	GetTempFileNameA
seg006:01B57A50	0000000D	C	GetTempPathA
seg006:01B57A60	00000015	C	GetWindowsDirectoryA
seg006:01B57A78	00000012	C	GetShortPathNameA
seg006:01B57A8C	0000000C	C	CloseHandle
seg006:01B57A9C	00000011	C	tExitCodeProcess
seg006:01B57AB0	00000014	C	WaitForSingleObject
seg006:01B57AFC	00000013	C	OutputDebugStringA
seg006:01B57B14	0000000F	C	tModuleHandleA
seg006:01B57B28	0000000E	C	tStartupInfoA
seg006:01B57B38	00000010	C	GetCommandLineA
seg006:01B57B4C	00000008	C	apAlloc
seg006:01B57B58	00000007	C	apFree
seg006:01B57B62	00000015	C	EnterCriticalSection
seg006:01B57B7C	00000013	C	aveCriticalSection
seg006:01B57B92	0000000C	C	ExitProcess
seg006:01B57BA0	0000000F	C	GetProcAddress
seg006:01B57BB4	0000000F	C	rminateProcess
seg006:01B57BC8	00000010	C	tCurrentProcess
seg006:01B57BDC	00000007	C	sAlloc
seg006:01B57BE8	0000000B	C	tLastError
seg006:01B57BF8	00000011	C	tCurrentThreadId
seg006:01B57C0C	00000008	C	TlsFree
seg006:01B57C18	0000000A	C	sSetValue
seg006:01B57C24	0000000C	C	TlsGetValue
seg006:01B57C34	00000008	C	iteFile
seg006:01B57C40	0000000B	C	tStdHandle
seg006:01B57C50	00000011	C	tModuleFileNameA
seg006:01B57C64	00000019	C	UnhandledExceptionFilter
seg006:01B57C80	00000018	C	FreeEnvironmentStringsA
seg006:01B57C9C	00000014	C	tEnvironmentStrings
seg006:01B57CB2	00000018	C	FreeEnvironmentStringsW
seg006:01B57CCC	00000014	C	WideCharToMultiByte
seg006:01B57CE4	00000015	C	tEnvironmentStringsW
seg006:01B57CFC	0000000F	C	SetHandleCount
seg006:01B57D1C	00000016	C	DeleteCriticalSection
seg006:01B57D34	0000000C	C	HeapDestroy
seg006:01B57D44	00000009	C	apCreate
seg006:01B57D50	0000000C	C	VirtualFree
seg006:01B57D60	0000000B	C	MapStringA
seg006:01B57D70	00000012	C	ltiByteToWideChar
seg006:01B57D84	0000000D	C	LCMapStringW
seg006:01B57D94	0000000D	C	VirtualAlloc
seg006:01B57DA4	0000000C	C	HeapReAlloc
seg006:01B57E00	00000014	C	InterlockedExchange
seg006:01B57E34	0000001A	C	InitializeCriticalSection
seg006:01B57E50	0000000F	C	GetStringTypeA
seg006:01B57E64	0000000D	C	tStringTypeW
seg006:01B57E74	0000000A	C	GetCPInfo
seg006:01B57E80	0000000F	C	GetLocaleInfoA
seg006:01B57E92	00000007	C	GetACP
seg006:01B57E9C	00000009	C	GetOEMCP
seg006:01B57EA8	0000000D	C	LoadLibraryA
seg006:01B57EB8	0000000F	C	VirtualProtect
seg006:01B57ECC	0000000C	C	tSystemInfo
seg006:01B57EDC	00000007	C	apSize
seg006:01B57EE8	00000016	C	eryPerformanceCounter
seg006:01B57F00	0000000D	C	GetTickCount
seg006:01B57F10	00000014	C	GetCurrentProcessId
seg006:01B57F28	00000016	C	tSystemTimeAsFileTime
seg006:01B57F40	0000000D	C	SetEndOfFile
seg006:01B57F4E	0000000D	C	KERNEL32.dll
seg006:01B57F5C	0000000B	C	USER32.dll
seg006:01B5828C	0000000C	C	logging.txt
seg006:01B5B80C	00000035	C	This program must be run under Microsoft Windows.\r\n$
seg006:01B5C418	0000002B	C	Borland C++ - Copyright 1995 Borland Intl.
seg006:01B5C551	0000002D	C	!This program cannot be run in DOS mode.\r\r\n$
seg006:01B5C6E4	00000006	C	.text
seg006:01B625F4	00000017	C	__GLOBAL_HEAP_SELECTED
seg006:01B6260C	00000015	C	__MSVCRT_HEAP_SELECT
seg006:01B62624	0000000F	C	runtime error 
seg006:01B62638	0000000E	C	TLOSS error\r\n
seg006:01B62648	0000000D	C	SING error\r\n
seg006:01B62658	0000000F	C	DOMAIN error\r\n
seg006:01B62668	00000025	C	R6028\r\n- unable to initialize heap\r\n
seg006:01B62690	00000035	C	R6027\r\n- not enough space for lowio initialization\r\n
seg006:01B626C8	00000035	C	R6026\r\n- not enough space for stdio initialization\r\n
seg006:01B62700	00000026	C	R6025\r\n- pure virtual function call\r\n
seg006:01B62728	00000035	C	R6024\r\n- not enough space for _onexit/atexit table\r\n
seg006:01B62760	00000029	C	R6019\r\n- unable to open console device\r\n
seg006:01B6278C	00000021	C	R6018\r\n- unexpected heap error\r\n
seg006:01B627B0	0000002D	C	R6017\r\n- unexpected multithread lock error\r\n
seg006:01B627E0	0000002C	C	R6016\r\n- not enough space for thread data\r\n
seg006:01B6280C	00000021	C	\r\nabnormal program termination\r\n
seg006:01B62830	0000002C	C	R6009\r\n- not enough space for environment\r\n
seg006:01B6285C	0000002A	C	R6008\r\n- not enough space for arguments\r\n
seg006:01B62888	00000025	C	R6002\r\n- floating point not loaded\r\n
seg006:01B628B0	00000025	C	Microsoft Visual C++ Runtime Library
seg006:01B628DC	0000001A	C	Runtime Error!\n\nProgram: 
seg006:01B628FC	00000017	C	<program name unknown>
seg006:01B6295C	00000013	C	GetLastActivePopup
seg006:01B62970	00000010	C	GetActiveWindow
seg006:01B62980	0000000C	C	MessageBoxA
seg006:01B6298C	0000000B	C	user32.dll
seg006:01B629D0	00000014	C	dddd, MMMM dd, yyyy
seg006:01B629E4	00000007	C	M/d/yy
seg006:01B629F4	00000009	C	December
seg006:01B62A00	00000009	C	November
seg006:01B62A0C	00000008	C	October
seg006:01B62A14	0000000A	C	September
seg006:01B62A20	00000007	C	August
seg006:01B62A38	00000006	C	April
seg006:01B62A40	00000006	C	March
seg006:01B62A48	00000009	C	February
seg006:01B62A54	00000008	C	January
seg006:01B62A8C	00000009	C	Saturday
seg006:01B62A98	00000007	C	Friday
seg006:01B62AA0	00000009	C	Thursday
seg006:01B62AAC	0000000A	C	Wednesday
seg006:01B62AB8	00000008	C	Tuesday
seg006:01B62AC0	00000007	C	Monday
seg006:01B62AC8	00000007	C	Sunday
seg006:01B62AEC	00000016	C	SunMonTueWedThuFriSat
seg006:01B62B04	00000025	C	JanFebMarAprMayJunJulAugSepOctNovDec
seg006:01B62C6C	0000000D	C	tProcAddress
